Timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
17265.841016305785,11.218462468638336,9.659615070268046,8.12607510903399,12.701655533965095,7.957248574388927,6.5533224939063075,4.838222151140144,5.819159039047008
17265.845013361937,12.841009874142173,11.806804520635524,10.584924400563978,17.452735860693792,9.960116879359475,8.78317719954066,4.282595240594674,5.878911620876579
17265.849010418093,13.886503001930578,13.529554089649992,12.126609420874956,20.322619331206624,11.65394214282378,10.55396750946602,2.914314046501204,6.352118049057935
17265.853007474245,14.400558203938544,14.794322560691398,13.066932245721546,21.062338812160306,13.022999799623165,11.285164033357432,1.4387302504346735,7.84362922322498
17265.857004530397,13.984671901710044,15.208233136025228,13.291842070881103,19.329527792462613,13.300987022956178,10.549039078026908,0.23586181736664003,10.266328385145698
17265.861001586552,12.051265522584345,14.19867943508416,12.233130037984665,14.861290670563903,11.405344963643415,8.35093344625966,-0.7915845479083146,12.740188739006044
17265.864998642704,8.333444637092953,11.388159545615963,9.252492544301276,7.842846238663697,6.73454639578614,5.262792452536814,-2.0071188406018337,14.02141676246356
17265.86899569886,3.3128536382523635,6.946177360331603,4.192818175541106,-0.7907708354359784,-0.17448755172051733,2.279875907530368,-3.646108036024998,13.202405570196106
17265.872992755012,-1.770515082278962,1.6815945661846854,-2.2767544076250488,-9.39681589938482,-7.600197508140411,0.4175691267628281,-5.528662509133028,10.243413556800306
17265.876989811168,-5.411016098205437,-3.2520669458599514,-8.769655467120174,-16.103513374587692,-13.313148035645696,0.24360867558789323,-7.09759034234412,6.013849730043603
17265.88098686732,-6.570582833381195,-6.825498085494473,-13.71675929527919,-19.510331009749734,-15.618642830497691,1.596542837341076,-7.732758866416589,1.8148624418909094
17265.88498392347,-5.233448525424137,-8.547937762719357,-16.032337722317607,-19.252141878411294,-14.191589765966569,3.6685812265741333,-7.145173020297989,-1.3045520084633608
17265.888980979627,-2.415923181752987,-8.561755476497183,-15.52983539930483,-16.087816334837044,-10.188360467027508,5.435793913018642,-5.5513119486467986,-3.0188387677706032
17265.89297803578,0.4086435295597539,-7.373372940976424,-12.879051172474647,-11.44935258140049,-5.575450142982021,6.199206318427969,-3.52774811839663,-3.7285156537279818
17265.896975091935,2.1316771160654753,-5.46621980107966,-9.168030030274167,-6.713873192824849,-2.0775799670560957,5.939276076172973,-1.6731300829515021,-4.136677653702236
17265.900972148087,2.603081104383932,-3.0085100805188176,-5.346850680597981,-2.585505394512438,-0.32117451414166,5.274009668772123,-0.27841922425068333,-4.703107446443596
17265.904969204243,2.619367517609817,0.10545607494736942,-1.8773897244154796,1.0504106116222829,0.3346858126874963,5.0431672037784665,0.7416906194998774,-5.328680984889274
17265.908966260395,3.3033985534038948,3.9372547798307096,1.2458792501502103,4.763154972854181,1.2414988445599846,5.771032433651271,1.6624569088758108,-5.451315223815072
17265.912963316547,5.2751617509684365,8.172641448054378,4.195573121733105,8.964328081307258,3.5528667262883147,7.322886738476882,2.658195399282249,-4.455458898238362
17265.916960372702,8.106291093733603,12.000483310014943,6.983871736001674,13.42541964023485,7.504095186531117,8.966597185928094,3.630661736821139,-2.0940577430794747
17265.920957428854,10.430940622088258,14.394061496809172,9.344970525307417,17.257237157688905,12.306065080324302,9.804691745007403,4.322194549423102,1.3508563180125748
17265.92495448501,10.672277613706456,14.60406263377763,10.878665849858407,19.335517696991474,16.62013530895654,9.316404752595645,4.588731432986606,5.247686165437301
17265.928951541162,7.958258322394784,12.57790276157175,11.322979527289363,18.902599109329458,19.278990531415808,7.6719185765937254,4.6289709610964564,8.96832627565891
17265.932948597318,2.7263342749153026,9.070341670800872,10.751252055129498,16.00157658170042,19.822516123864116,5.637966705914096,4.969395725330855,12.167324996446041
17265.93694565347,-3.403951089325716,5.2847673281819425,9.52996782045625,11.453588681658857,18.54297199408912,4.120530965297348,6.1435607255984905,14.802720852546884
17265.94094270962,-8.384649934533925,2.317022455276657,8.083886034186662,6.449122687598333,16.133452644521476,3.6307734251687407,8.292600922088297,16.91575009648149
17265.944939765777,-10.739238174077713,0.6497308662306978,6.6239170486143735,1.9823883746994397,13.201554318204128,3.991578765768395,10.910935759920221,18.35701216605846
17265.94893682193,-10.248456863263204,0.004986545938699294,5.043362584629918,-1.5145518859266929,10.001529052325374,4.45672512586998,12.964765594034873,18.681787398322985
17265.952933878085,-7.957643822589011,-0.3703889431144276,3.054609979901741,-4.157997993992453,6.523848338503607,4.167503909359652,13.352026869692509,17.310913508038098
17265.956930934237,-5.5471134312100006,-1.2179454980252018,0.4829317373755657,-6.281118395857817,2.803371048850181,2.6713160223646355,11.451800311265174,13.882528123063238
17265.960927990393,-4.403316660162929,-2.8103005379924184,-2.4892905955842934,-8.012428974943873,-0.8118122317735299,0.20292487170604545,7.4804974238247155,8.560586536685719
17265.964925046545,-4.920361614938656,-4.825731200964356,-5.3069294615372655,-9.078580120031745,-3.682742591867129,-2.436491172687056,2.417149620369173,2.10450199868626
17265.968922102697,-6.364260353330792,-6.560802030363504,-7.253280515091774,-8.923322480123261,-5.169091068781533,-4.307667205256166,-2.4234291358700375,-4.344907857146779
17265.972919158852,-7.346619285724216,-7.316379624889748,-7.782246449502736,-7.066494947112801,-5.000204713134835,-4.824568992475633,-5.942285678105918,-9.65835958634807
17265.976916215004,-6.630182776675952,-6.770178261153433,-6.779178545116338,-3.493377527493408,-3.489368205113827,-4.028683681480288,-7.647045489952006,-13.07817060448781
17265.98091327116,-3.8127190141475467,-5.08075680957154,-4.60356882428573,1.1925882454007706,-1.4086077251436109,-2.5264143047902508,-7.688378395795098,-14.399557661645872
17265.98491032731,0.45776167370721055,-2.753363339347061,-1.9042655080638724,5.946331107220431,0.38923863853435137,-1.1375045587637942,-6.595866626427551,-13.900528357601843
17265.988907383467,4.8089146169503465,-0.3775541260007458,0.6734363413884239,9.69178185517444,1.383689851906091,-0.47739256891327386,-4.900493679035662,-12.115711877315675
17265.99290443962,7.798600874046031,1.603929066348087,2.704320959107008,11.731721052288322,1.5816690349599156,-0.710250657004508,-2.9024662569793236,-9.605332289056946
17265.99690149577,8.543066328252849,2.9430174526396513,4.034890266504135,11.93796406135084,1.390323409590863,-1.5652463541732686,-0.6940112659315218,-6.805190684225693
17266.000898551927,7.017336557578346,3.525941317693537,4.682510896978329,10.654696464355311,1.2875473126291865,-2.5744924926366366,1.652967557547072,-4.002030920940683
17266.00489560808,3.943842136868682,3.2760312240380927,4.697867144876,8.4022098956425,1.4937348436067026,-3.345271275732557,3.892953904976366,-1.3697785863981835
17266.008892664235,0.343378837077978,2.1060513860779793,4.085067665748738,5.559355395894727,1.838706158555425,-3.729524476941151,5.581512387859675,0.9740566705699507
17266.012889720387,-2.972849575356122,-0.01479638020805396,2.831010012643219,2.2141532236780677,1.8884595159700268,-3.8315411617440986,6.2563377778662925,2.9294460885840863
17266.01688677654,-5.703320494537024,-2.972927435467682,1.007712127443483,-1.7403147814420663,1.2260541006361336,-3.8690362607294446,5.7000001230819635,4.405335303877223
17266.020883832694,-7.991916526492446,-6.409754556704456,-1.1354129544515672,-6.3063009435725235,-0.26333193413465494,-4.003897479034549,4.139309267117142,5.3180886001595695
17266.024880888846,-10.10134997993191,-9.738365043034037,-3.1767374542441758,-11.101227996918396,-2.2917749640053415,-4.250457168667708,2.202581219164813,5.598734894461245
17266.028877945002,-12.026323595834128,-12.26411326086793,-4.629451895031252,-15.263574976422888,-4.265516389720631,-4.482271271464015,0.6509573625030498,5.2169886057324675
17266.032875001154,-13.29709549997898,-13.351487267391349,-5.110771158443185,-17.653160216332708,-5.5224898497793475,-4.523965293063156,0.01679579531469244,4.208220122050648
17266.03687205731,-13.126652368262512,-12.621110059081843,-4.477625335975517,-17.29628248236554,-5.592529088562742,-4.242924255134312,0.3324336266366572,2.700878196757003
17266.04086911346,-10.81584271873163,-10.046540258677965,-2.8658265889880568,-13.83986337770898,-4.342224049590968,-3.6035544396836485,1.1331778183487131,0.9038031916047657
17266.044866169614,-6.22805401048538,-5.998481985222384,-0.6475390229747973,-7.815579526521788,-2.01025084216937,-2.6711788353254633,1.7043059445486506,-0.9563624440705212
17266.04886322577,-0.058871619682349774,-1.2092257974240965,1.6737883694968332,-0.5479589260241937,0.8570643943201333,-1.5781866695219833,1.4499338233722483,-2.729714144501429
17266.05286028192,6.306090405288103,3.3887393000293287,3.5962457932173493,6.297968283832233,3.552724489332874,-0.4922208865855282,0.2037741267065485,-4.398677709287824
17266.056857338077,11.288285970723905,6.873436763316931,4.745734476539383,11.312247762167772,5.389251020876898,0.4093217097351953,-1.6961498637112982,-6.028606238004272
17266.06085439423,13.757890258758607,8.616573320089742,4.968115149202731,13.825241737457645,5.900144951532539,0.9586063421907056,-3.580360913661252,-7.633502309372886
17266.064851450385,13.503202714644317,8.502861112695768,4.376057226554622,14.047449154315473,5.003919388805841,1.0244374062481256,-4.7776951787896,-9.0113973190509
17266.068848506537,11.28496724057021,6.991288903824284,3.3297535972806145,12.817421156963292,3.0826740240320447,0.5649266406285278,-4.914009460620036,-9.681247923353794
17266.07284556269,8.445970814893542,4.9760703068224075,2.3302990720276284,11.098730447263506,0.9113898361631669,-0.3347025549578575,-4.030563338097181,-9.011630906765788
17266.076842618844,6.247127176568142,3.412771895361061,1.833274932155291,9.480628080070346,-0.6002801956393,-1.4534124750666706,-2.496098882802471,-6.520506116116167
17266.080839674996,5.287146355140862,2.915914492274055,2.0369568128216997,7.95604707094185,-0.7611260517748377,-2.4810743594271116,-0.7701602422655469,-2.23252526247461
17266.084836731152,5.292358234669621,3.484272772100212,2.7541985458281033,6.063700078560714,0.5863167722513083,-3.1124103027623278,0.8190589577516221,3.1319788074538337
17266.088833787304,5.371441777118719,4.511483484973951,3.463977963463776,3.307834976029426,2.959050054776796,-3.146836081838046,2.1787489570829166,8.280288792847387
17266.09283084346,4.5972825315820955,5.126523254368067,3.553065774888637,-0.39083670433365114,5.419763138206434,-2.5607875760351817,3.3952479134077294,11.775249843859115
17266.09682789961,2.5736509123171345,4.645839754142003,2.643712473484811,-4.497547445813325,6.971451252942671,-1.5252703450619265,4.560134557238371,12.594865234959798
17266.100824955764,-0.2944577146646452,2.968905936663532,0.8507226124061162,-8.005041097273079,7.016413635008803,-0.35559817483272127,5.636403294289721,10.563455957264694
17266.10482201192,-2.982213642130489,0.6559627681406255,-1.1914329051116965,-9.869737504375507,5.631326715878416,0.5851507684615171,6.43879850305666,6.442214182514192
17266.10881906807,-4.352218396008993,-1.342074909054304,-2.572732023451863,-9.490772463072176,3.528507367375177,1.0077854924816165,6.750419823657239,1.623241208119964
17266.112816124227,-3.7325480336637895,-2.1674227443653535,-2.551966502927371,-6.996303612936686,1.693741379354229,0.7962078054183621,6.482920076319033,-2.4507862395989832
17266.11681318038,-1.2764813316207437,-1.5340485031026674,-0.9758770201499374,-3.2129125710534936,0.865139357815714,0.04624636169819496,5.749048468833735,-4.854207403793737
17266.120810236534,2.1023327493941792,0.12232546188454307,1.5659389879651826,0.6900515704834334,1.1475496475672173,-0.9730793469218497,4.804803377243388,-5.487468106992878
17266.124807292686,5.13407155839559,1.8483868495839033,3.9387407118140345,3.658690658841124,1.923498025693661,-1.9292259955625468,3.8530365748022177,-5.0066941494048365
17266.12880434884,6.761790655928962,2.6571391495135117,4.966017188947944,5.128313182783131,2.1539346857227812,-2.547708538987081,2.8633408450307343,-4.413768743968774
17266.132801404994,6.5777631243076655,2.041129713686587,3.992454884008339,5.1540824248436365,0.9310404170782149,-2.712862123460127,1.556478080353827,-4.522034588731458
17266.136798461146,4.932841653722818,0.21854162258949827,1.2331958500676592,4.268384071645414,-2.008501823454921,-2.491462886777299,-0.40306737574485396,-5.533268142558086
17266.1407955173,2.7261828012589433,-1.9569226905554729,-2.281114159815843,3.187307805152386,-6.051938546888039,-2.0746322389438774,-3.0817878022764944,-6.933969930399542
17266.144792573454,0.9628101834924507,-3.431062449006504,-5.162189829746239,2.486016548068278,-9.924453782651575,-1.6768171000671828,-6.055109167974251,-7.745179089210978
17266.148789629606,0.2868882276069371,-3.49437845574073,-6.308782657371239,2.3774638817867526,-12.256363326587028,-1.4354825770467414,-8.456188287646569,-7.015869254206024
17266.15278668576,0.7205415230075829,-2.1320615474568285,-5.413013584142959,2.6675424726138317,-12.224052031014875,-1.3677879417873555,-9.327491695769368,-4.337272127180341
17266.156783741913,1.6836541164751395,-0.06792848079015812,-3.085240285738905,2.861079733478846,-9.96931715451209,-1.4002699457349763,-8.145205459076124,-0.14054077710920865
17266.16078079807,2.298337378527691,1.5918207831798554,-0.5294164907645609,2.399881121775195,-6.551665982255649,-1.443591716643482,-5.183946492126324,4.377846937012805
17266.16477785422,1.8204287407355366,1.8912258335100773,1.0595990439811658,0.9131920165808651,-3.466506854833373,-1.4563735911126514,-1.5125308898798266,7.69731697243526
17266.168774910377,0.024172616146699966,0.4900759064676663,1.0836310444963715,-1.5817782544167471,-1.9381982662976007,-1.4483631767370753,1.453434748009272,8.613811446000597
17266.17277196653,-2.646211703304971,-2.143971675426741,-0.19659067201439484,-4.618432596776188,-2.355044453108208,-1.4356048026427288,2.6422828061116093,6.794061631671994
17266.17676902268,-5.247083223977839,-4.961344251344968,-1.8516859053539747,-7.422226968580389,-4.151539879773294,-1.3779877405233378,1.867165838236133,2.9696223014602054
17266.180766078836,-6.74255393199347,-6.797139310275043,-2.8057701761106273,-9.185352715527074,-6.153726460097905,-1.1701851361796116,-0.06456149401574862,-1.353182542794272
17266.18476313499,-6.487835658151965,-6.906194924215299,-2.4164755161314133,-9.4053475653661,-7.2333730685960465,-0.7128692577783227,-1.796472038129366,-4.560125926137189
17266.188760191144,-4.551293985023193,-5.3011337246744645,-0.8070618857063039,-8.122740701156474,-6.911622205736677,-0.027107087276988295,-2.172701523803397,-5.669165184324264
17266.192757247296,-1.687848661103219,-2.689945849777132,1.2378576652868958,-5.906520344096414,-5.565584823919071,0.6906750919277869,-0.8628341532541839,-4.7598711882417035
17266.19675430345,0.9962810674148193,-0.12895408339566927,2.725139495488918,-3.6122410304253165,-4.170543383266823,1.1302803693506007,1.4602404678748542,-2.8705007989732962
17266.200751359604,2.5748215827938026,1.519491566045513,3.0215861388487397,-1.9672138560558992,-3.681280619186067,1.0547578279778946,3.545438724632465,-1.3832135385193167
17266.204748415756,2.7280701420393676,1.9874909028463392,2.1982903400203213,-1.235450530422753,-4.447412763260555,0.49931181702594074,4.294006714598268,-1.2337820082550444
17266.20874547191,1.8147256502962748,1.6354248510148892,0.9380068592302564,-1.1660334180614456,-6.016547207580903,-0.16873498503315432,3.3544846771594763,-2.4115156983908648
17266.212742528063,0.5618279984059384,1.1368257219621682,0.06070475566616551,-1.2591375139748777,-7.428587087343709,-0.4182890195135087,1.2371034848065392,-4.039893438433182
17266.21673958422,-0.4448596318473861,0.9588434043802891,-0.055925969141867427,-1.2168598719717352,-7.852415020139739,0.09263357324385879,-1.1504556177889071,-5.01408719714054
17266.22073664037,-1.1721832856758994,0.9837324831366345,0.1751249074612815,-1.2949003799932939,-7.185011426300813,1.1531479035849657,-3.2182525574316116,-4.844401860387983
17266.224733696527,-2.1966004560687153,0.4730297064503475,-0.3318461809716382,-2.3126766652559354,-6.254412246229595,1.8798300849033467,-5.196675148172659,-4.162773491989789
17266.22873075268,-4.345782518831186,-1.5691553814657482,-2.780906716188497,-5.254231280965854,-6.47762002285365,0.9991666886634221,-8.070955117737128,-4.544987681251612
17266.23272780883,-8.134183309360473,-5.792249277298282,-7.78059994124601,-10.631931892499608,-9.115865178020261,-2.5312907361318366,-12.927212539759125,-7.6733054705046015
17266.236724864986,-13.34028905277816,-12.024389814262605,-14.853904182278768,-17.983663258858712,-14.517446595257745,-8.843144131312897,-20.0891312401061,-14.259692596661353
17266.240721921138,-18.92951844970591,-19.127373519745987,-22.448331035419756,-25.78429512299732,-21.728410021166525,-16.80958434081799,-28.551299241215588,-23.35579712479472
17266.244718977294,-23.42978125167481,-25.344450246171476,-28.482250978470688,-31.91180770133792,-28.71944488931702,-24.28620495211385,-36.11720766331962,-32.48818717658568
17266.248716033446,-25.561664948503704,-28.973255345814835,-31.168022981124977,-34.47197761955891,-33.12961297329763,-28.900404226393675,-40.23496034850689,-38.61930104613117
17266.2527130896,-24.733726030399026,-28.986976574594507,-29.697517300801792,-32.5527901146948,-33.166098861450976,-29.039670977320156,-39.1110358874364,-39.45022164979832
17266.256710145753,-21.192323335710313,-25.38073613234866,-24.483607700758967,-26.566175166506127,-28.282906060303617,-24.56269122710046,-32.54644954643214,-34.40768597326182
17266.260707201905,-15.759857731072287,-19.042312909495536,-16.868722265407996,-17.979640757052437,-19.329467601022756,-16.84531877381221,-22.02819104511792,-24.807585848504203
17266.26470425806,-9.387901998110578,-11.310929317424325,-8.504376633031598,-8.630327794825348,-8.183912612026514,-8.131753086255458,-10.080031607052547,-13.130772396973981
17266.268701314213,-2.840253070110492,-3.501530886833905,-0.7546587795636697,-0.010147947717769057,2.9172359979726856,-0.5236257939448024,0.7619343114446906,-1.860565520806901
17266.27269837037,3.3443665762201817,3.407315274539428,5.599029260658881,7.1316787203671765,12.066911510013696,4.863628043322933,8.837759708807312,7.479775576025958
17266.27669542652,8.65684989180815,8.791718227412446,10.284799382580672,12.702335822098803,18.118938255333255,8.156627456284355,13.68626988154449,14.623895214969707
17266.280692482673,12.448036433343077,12.282287525266042,13.262256595108624,16.87020479284513,20.816237741377094,10.30425540815554,15.801283393063443,20.135986624479898
17266.28468953883,13.987347399354206,13.66864828024444,14.486484504219789,19.652186305257146,20.64788754634485,12.273869068432987,16.062691142329356,24.627632081383894
17266.28868659498,12.802353120540602,12.932648795346012,13.890707450096443,20.779825273674646,18.567875397401373,14.353219002987771,15.23616955938536,28.153319530617978
17266.292683651136,9.097141096383623,10.40368080540398,11.579013368956907,19.921027266232386,15.700392302489654,15.96921874929194,13.805922341916926,30.158057439608996
17266.296680707288,3.91978727031821,6.81635929044441,8.041730535055308,17.05751818465518,13.066896560676373,16.11836178118881,12.094949282366997,29.972610758114286
17266.300677763444,-1.1099138482434654,3.1930416967252597,4.174957706131181,12.7462982645215,11.38059694777257,14.101181786384586,10.471388298440445,27.461111564985046
17266.304674819596,-4.4502303848103395,0.5043125152044468,1.0233342890689983,8.041270533428587,10.910286592093765,10.111177611098356,9.372740584390556,23.36983673555602
17266.308671875748,-5.328311161322816,-0.7237982236890161,-0.6348904717639243,4.096471996826494,11.457206348767468,5.3079216527322615,9.092743591483497,19.11871206619631
17266.312668931903,-4.05168211583441,-0.587812324380053,-0.616283089155786,1.694288927324692,12.482964578977622,1.3169582645465425,9.517637305238623,16.14959121199132
17266.316665988055,-1.7420326700815139,0.32658187850066156,0.6432783617517543,0.9751730399422058,13.347214936062176,-0.5411813965721421,10.030470229157629,15.231495248374102
17266.32066304421,0.35711959216469324,1.3638286341635535,2.374695757032555,1.5218674043031797,13.575541977753092,0.11994556424644998,9.754757767503293,16.106533616406296
17266.324660100363,1.5681942709446588,2.2054154934230326,3.8954420344138043,2.695854828613278,13.006919990166326,2.6068546431615687,8.029142121167979,17.670649720597453
17266.32865715652,2.06364707846123,3.0131070588392674,4.910648434063148,4.0066006058732455,11.765209093208782,5.551318175104257,4.842192426857707,18.561853250987895
17266.33265421267,2.5947180274617807,4.235719669104668,5.527918023140558,5.286010600715883,10.099936024325883,7.610750310837261,0.9470315339248714,17.813790471727756
17266.336651268823,3.815254706167778,6.141673527310843,5.9946175667004695,6.557941136182876,8.184151033990737,8.074455195083146,-2.475388853910829,15.231558446167696
17266.34064832498,5.711290040218358,8.48262549478315,6.387834339980827,7.793959214659083,6.056541397547093,7.103034751369137,-4.380403203918604,11.360124437212079
17266.34464538113,7.527186218561553,10.512783705768356,6.5062413169409865,8.766049541350299,3.7373082109735485,5.529744123214073,-4.342441043717372,7.171270968063752
17266.348642437286,8.243470943260647,11.396742734185125,6.056768569414089,9.137566724677924,1.4415118057488314,4.392158350946943,-2.6709819325050717,3.689912708590853
17266.352639493438,7.316760071960488,10.785623819102284,4.996750058805276,8.750842809636026,-0.2879313249769435,4.4552329695820845,-0.10278434930307867,1.7305864566272078
17266.356636549594,5.165492371707174,9.123388219659574,3.762954953181918,7.8670069837434085,-0.7007078692026028,5.94073492185953,2.6794212685501293,1.7738612618151706
17266.360633605746,3.049838307425439,7.4897019892948435,3.161949472136371,7.146415746976402,0.8065218721683678,8.522920992801915,5.401483122498121,3.888544673004631
17266.364630661898,2.3590602207077183,6.990887510109957,3.919759558974988,7.2926592123548915,4.250683243091762,11.506137587575608,8.173180769507553,7.637907603055623
17266.368627718053,3.752552948543581,8.062439742524845,6.158695232246714,8.56441145530664,8.839069377329363,14.083224372195502,11.13913910978772,12.00675027642901
17266.372624774205,6.690942014711737,10.15287113747371,9.15222209950349,10.484326694813205,13.166231359702227,15.56382107092918,14.099273201811002,15.497802134135632
17266.37662183036,9.69362788126518,11.987532437365488,11.589383123330833,11.984008475071079,15.792879620533359,15.545696893525417,16.380732741773215,16.51847712472796
17266.380618886513,11.211298196524936,12.348069549232122,12.261758753847118,11.982565435395088,15.955672685494902,14.017591044076369,17.127258039656226,13.996579030704687
17266.38461594267,10.595097360162477,10.883122479440843,10.804320104789383,10.083392713655883,14.006141376428697,11.382192600015003,15.841168140972059,7.981867161646527
17266.38861299882,8.539477032662425,8.420896233202626,8.023629606228724,6.945662429784505,11.292038895191109,8.356197381070501,12.820349916052521,-0.14202410737876647
17266.392610054972,6.717645305064352,6.590369022184291,5.565854331998196,4.063775223128232,9.504576769598444,5.732197009267054,9.181790009922167,-8.056072296558042
17266.396607111128,6.77980218606249,6.879641354896506,5.057540532950043,2.995575420024693,9.789500399611661,4.07442435590599,6.3851708090282955,-13.406016640042964
17266.40060416728,9.29753694954914,9.720087477951722,7.1736150772690905,4.471447446989373,12.116579555055567,3.482367545659713,5.52515641747155,-14.817807862416167
17266.404601223436,13.291194760155804,14.120624378169481,11.16551435219202,7.888323601931631,15.24456816746414,3.558842443186677,6.775438191541895,-12.50234164952316
17266.408598279588,16.667939837053424,18.10356069912376,15.156478732779078,11.52334723386359,17.336189655697133,3.6413212346744785,9.314574018138103,-8.10795173367839
17266.412595335743,17.345635885276387,19.737585844210173,17.063702287979453,13.398023763468984,16.903528103758486,3.1819992468536498,11.79090954618755,-3.8833476484096963
17266.416592391895,14.41069955632313,18.13447924119626,15.658793529821793,12.321284347810831,13.56475736778461,2.0790011585588104,13.040267767928128,-1.5695686759372407
17266.420589448047,8.667738199494497,13.906180585346902,11.186812743833684,8.553807557904321,8.23586643939641,0.7535306173978142,12.659767992487815,-1.6208105750937776
17266.424586504203,2.252291412653925,8.790963478163931,5.214987710865955,3.700649629907133,2.65318641746574,-0.0937419776889783,11.108119642857673,-3.144843075341363
17266.428583560355,-2.475990323429869,4.684880831739804,-0.18291768906748018,-0.11211467456840296,-1.4949638071071663,0.08314553529709201,9.322304602938544,-4.563524285719467
17266.43258061651,-4.0965387318872395,2.690677539891979,-3.434168264659121,-1.3034503676103384,-3.334188390423083,1.3138920410676178,8.125350968260065,-4.587074111925833
17266.436577672663,-2.765062547295237,2.6354359579510955,-4.134212529082703,0.3776589271837878,-3.106422890828336,3.0365005291439786,7.754455398688208,-2.945207948119503
17266.440574728815,0.020860622978554844,3.361251476925105,-3.0361441528822297,3.785707451771387,-1.8614094224793871,4.364605533874965,7.8185562461518,-0.48830811784812767
17266.44457178497,2.3245826186004734,3.5222193312351493,-1.4498580684849003,7.000027726108229,-0.7886005246390448,4.529712210174125,7.640622631361765,1.3534821206842942
17266.448568841122,2.799776840436248,2.375316386596424,-0.44446710039305515,8.281366387943677,-0.583030413631747,3.2550585459884616,6.741122144978789,1.403554955330593
17266.452565897278,1.277290335378627,0.13843854820320445,-0.3288673031990754,6.8609350868803745,-1.179220150269864,0.8399622842852636,5.173763122499366,-0.6291202343583695
17266.45656295343,-1.3721386253385646,-2.305252098324871,-0.6796140511469275,3.1665912813153128,-1.9766733587210625,-2.069777026387328,3.4664756239065753,-4.06040783912858
17266.460560009586,-3.913346721246427,-4.054721432312515,-0.8221958321738256,-1.5312130920220532,-2.340099959746364,-4.856421244511381,2.247397564016211,-7.6890865879590535
17266.464557065738,-5.508792450714101,-4.785041261204547,-0.42254528023819304,-5.819621247688289,-2.0686306796586873,-7.220106635045482,1.7793594211783201,-10.488063696696587
17266.46855412189,-6.116625602376079,-4.920582086074127,0.20374918903448247,-8.785745628285898,-1.5520485706529006,-9.219299059454535,1.7020983208920555,-12.113399710059117
17266.472551178045,-6.329148791160423,-5.2793405323262075,0.2500764918676026,-10.28633410931934,-1.5371453794145928,-11.067383993709342,1.167619363587722,-12.944422160296655
17266.476548234197,-6.861815261764032,-6.526276902547082,-1.0892319229989074,-10.825876547940624,-2.7165722664470464,-12.870274325447134,-0.7488598072553945,-13.689591356389833
17266.480545290353,-8.059766258498065,-8.753083856941743,-4.108643180300957,-11.170966781822955,-5.368275289154482,-14.484687378536483,-4.549815567929105,-14.838379267685024
17266.484542346505,-9.734231963043776,-11.46400820888017,-8.375018780155468,-11.949611828015644,-9.245046165178572,-15.580674553687386,-10.00556064463787,-16.28402877492834
17266.48853940266,-11.398343229661563,-13.964958074530506,-12.9319345835453,-13.431286163362689,-13.74496748979286,-15.844719417822963,-16.199989411278096,-17.348374115026633
17266.492536458813,-12.675880110629622,-15.827861226456795,-16.779912686514486,-15.511682398343751,-18.203820879852437,-15.169522334640785,-21.880580252467496,-17.174126990472555
17266.496533514965,-13.573819073141077,-17.153931257256808,-19.332821809200418,-17.849802613251885,-22.13213201111719,-13.707409751065121,-25.945639343330708,-15.232908524367621
17266.50053057112,-14.397582693792717,-18.39645874784026,-20.576768286102997,-20.008621443455077,-25.24164227608948,-11.765102785655344,-27.801019334742563,-11.65083860866913
17266.504527627272,-15.393935199852844,-19.91551707535514,-20.886796243379564,-21.559015559758592,-27.323483637073174,-9.644058504389477,-27.4752536387937,-7.180108230230849
17266.508524683428,-16.416520620891355,-21.603436258752687,-20.663206228761453,-22.156771593675778,-28.13298983268787,-7.5672043596163405,-25.490694949151113,-2.870287282911886
17266.51252173958,-16.837228443720438,-22.803481202743253,-20.02747927406719,-21.588452568083557,-27.382918908597553,-5.714278826253789,-22.57686035392923,0.37429441103913597
17266.516518795735,-15.856648121749714,-22.672412011121047,-18.77890903125047,-19.834225851537354,-24.904273656519575,-4.301712503637688,-19.3982928084774,2.118431497331689
17266.520515851887,-13.006007939308123,-20.706974455844687,-16.619198769336485,-17.09426003973607,-20.851501283277905,-3.6042054783988107,-16.396723143983884,2.442839306479798
17266.52451290804,-8.519839109210814,-17.115550846145965,-13.46897345925337,-13.745894378535596,-15.798848448640403,-3.8478715211708163,-13.784216073603407,1.7501604999886062
17266.528509964195,-3.3187753882013267,-12.786574783442937,-9.65155320920676,-10.217653973212911,-10.616870685650587,-5.013041030868607,-11.630652859554509,0.4777829994423337
17266.532507020347,1.415420326830744,-8.818742520186174,-5.807615228966817,-6.8269241746537865,-6.1481014375747165,-6.701547633300123,-9.933093649034312,-1.1013916507787957
17266.536504076503,4.802554770632246,-5.958952652366847,-2.594892703087126,-3.6987889151227193,-2.8795500554006814,-8.206160329489165,-8.654446416893862,-2.8943469393817516
17266.540501132655,6.661524771317479,-4.235151493120476,-0.3586837072091953,-0.7913871677872564,-0.7833251840824524,-8.78910242657689,-7.695849087329265,-4.8523213712839866
17266.54449818881,7.473975882354975,-3.0483732153598346,1.006542018199582,1.9572206010493645,0.5521177231302759,-8.03953505761929,-6.869805561513701,-6.797484370253052
17266.548495244962,7.978408053181528,-1.6569801421485941,1.9280086347544483,4.466821248111621,1.581377216184167,-6.098718751505537,-5.925218375798295,-8.352324012115787
